Sample	Run	Lab	Type	Date	North	West
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0010-IG-AOI-L1-1-DUP-Vert_S106_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-25	-92.2636874	49.50479547
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0011-IG-XAOI-ST-17-R1-Vert_S107_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-26	-92.31976216	49.54583428
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0012-IG-XAOI-ST-17-R2-Vert_S108_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-26	-92.31976216	49.54583428
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0013-IG-XAOI-ST-17-R3-Vert_S109_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-26	-92.31976216	49.54583428
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0014-IG-XAOI-ST-17-DUP-Vert_S110_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-26	-92.31976216	49.54583428
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0015-IG-XAOI-ST-17-NEG-Vert_S111_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-09-26	-92.31976216	49.54583428
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0016-IG-XAOI-WS-39-R1-Vert_S112_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.28671966	49.55172391
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0017-IG-XAOI-WS-39-R2-Vert_S113_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.28671966	49.55172391
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0018-IG-XAOI-WS-39-R3-Vert_S114_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.28671966	49.55172391
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0019-IG-XAOI-WS-39-NEG-Vert_S115_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-10-01	-92.28671966	49.55172391
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0020-IG-AOI-L1-5-NEG-Vert_S116_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-09-25	-92.23964713	49.52426782
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0021-IG-AOI-L1-5-R1-Vert_S117_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-25	-92.23964713	49.52426782
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0022-IG-AOI-L1-5-R2-Vert_S118_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-25	-92.23964713	49.52426782
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0023-IG-AOI-L1-5-R3-Vert_S119_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-25	-92.23964713	49.52426782
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0024-IG-AOI-L1-5-DUP-Vert_S120_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-25	-92.23964713	49.52426782
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0025-IG-AOI-ST-16-NEG-Vert_S121_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-09-21	-92.25456818	49.51282516
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0026-IG-AOI-L0-6-R1-Vert_S122_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.16984051	49.54879824
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0027-IG-AOI-L0-6-R2-Vert_S123_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.16984051	49.54879824
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0028-IG-AOI-L0-6-R3-Vert_S124_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.16984051	49.54879824
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0029-IG-AOI-L0-6-DUP-Vert_S125_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.16984051	49.54879824
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0030-IG-XAOI-WM-3-R1-Vert_S126_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.27792377	49.52698668
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0031-IG-XAOI-WM-3-R2-Vert_S127_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.27792377	49.52698668
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0032-IG-XAOI-WM-3-R3-Vert_S128_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.27792377	49.52698668
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0033-IG-AOI-L0-2-R1-Vert_S129_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.24561892	49.5091829
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0034-IG-AOI-L0-2-R2-Vert_S130_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.24561892	49.5091829
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0035-IG-AOI-L0-2-R3-Vert_S131_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.24561892	49.5091829
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0036-IG-AOI-L0-2-DUP-Vert_S132_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.24561892	49.5091829
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0037-IG-AOI-ST-13-R1-Vert_S133_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.22805442	49.53253546
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0038-IG-AOI-ST-13-R2-Vert_S134_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.22805442	49.53253546
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0039-IG-AOI-ST-13-R3-Vert_S135_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-01	-92.22805442	49.53253546
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0040-IG-AOI-L1-9-R1-Vert_S136_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-15	-92.22697453	49.53424102
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0041-IG-AOI-L1-9-R2-Vert_S137_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-15	-92.22697453	49.53424102
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0042-IG-AOI-L1-9-R3-Vert_S138_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-15	-92.22697453	49.53424102
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0043-IG-AOI-L1-9-NEG-Vert_S139_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-09-15	-92.22697453	49.53424102
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0044-IG-AOI-ST-5-R1-Vert_S140_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18070841	49.54446538
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0045-IG-AOI-ST-5-R2-Vert_S141_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18070841	49.54446538
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0046-IG-AOI-ST-5-R3-Vert_S142_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18070841	49.54446538
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0047-IG-AOI-ST-5-NEG-Vert_S143_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-09-16	-92.18070841	49.54446538
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0048-IG-AOI-ST-16-R1-Vert_S144_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.25456818	49.51282516
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0049-IG-AOI-ST-16-R2-Vert_S145_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.25456818	49.51282516
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0050-IG-AOI-ST-16-R3-Vert_S146_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-21	-92.25456818	49.51282516
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0051-IG-AOI-L1-8-R1-Vert_S147_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.16457683	49.53532586
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0052-IG-AOI-L1-8-R2-Vert_S148_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.16457683	49.53532586
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0053-IG-AOI-L1-8-R3-Vert_S149_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.16457683	49.53532586
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0054-IG-AOI-L1-4-DUP-Vert_S150_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.19430383	49.52253217
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0055-IG-AOI-ST-7-R1-Vert_S151_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18339953	49.5447715
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0056-IG-AOI-ST-7-R2-Vert_S152_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18339953	49.5447715
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0057-IG-AOI-ST-7-R3-Vert_S153_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18339953	49.5447715
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0058-IG-AOI-ST-7-DUP-Vert_S154_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-16	-92.18339953	49.5447715
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0059-IG-XAOI-ST-13-R1-Vert_S155_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-07-22	-92.32076703	49.56914579
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0060-IG-XAOI-ST-13-R2-Vert_S156_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-07-22	-92.32076703	49.56914579
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0061-IG-XAOI-ST-13-R3-Vert_S157_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-07-22	-92.32076703	49.56914579
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0062-IG-XAOI-ST-18-R1-Vert_S158_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.16064238	49.53951352
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0063-IG-XAOI-ST-18-R2-Vert_S159_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.16064238	49.53951352
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0064-IG-XAOI-ST-18-R3-Vert_S160_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.16064238	49.53951352
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0065-IG-XAOI-WM-1-R1-Vert_S161_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.26842789	49.56979851
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0066-IG-XAOI-WM-1-R2-Vert_S162_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.26842789	49.56979851
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0067-IG-XAOI-WM-1-R3-Vert_S163_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.26842789	49.56979851
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0068-IG-AOI-ST-8-R1-Vert_S164_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.1869337	49.54703649
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0069-IG-AOI-ST-8-R2-Vert_S165_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.1869337	49.54703649
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0070-IG-AOI-ST-8-R3-Vert_S166_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.1869337	49.54703649
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0071-IG-AOI-ST-8-DUP-Vert_S167_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-17	-92.1869337	49.54703649
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0072-IG-XAOI-ST-11-R1-Vert_S168_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.25940471	49.54764876
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0073-IG-XAOI-ST-11-R2-Vert_S169_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.25940471	49.54764876
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0074-IG-XAOI-ST-11-R3-Vert_S170_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.25940471	49.54764876
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0075-IG-XAOI-ST-11-DUP-Vert_S171_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-02	-92.25940471	49.54764876
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0076-IG-AOI-L1-7-R1-Vert_S172_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17396176	49.52968475
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0077-IG-AOI-L1-7-R2-Vert_S173_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17396176	49.52968475
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0078-IG-AOI-L1-7-R3-Vert_S174_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17396176	49.52968475
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0079-IG-AOI-WP-12-R1-Vert_S175_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17010761	49.5288575
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0080-IG-AOI-WP-12-R2-Vert_S176_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17010761	49.5288575
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0081-IG-AOI-WP-12-R3-Vert_S177_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17010761	49.5288575
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0082-IG-AOI-WP-12-DUP-Vert_S178_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17010761	49.5288575
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0083-IG-AOI-ST-12-R1-Vert_S179_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17230662	49.52923892
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0084-IG-AOI-ST-12-R2-Vert_S180_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17230662	49.52923892
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0085-IG-AOI-ST-12-R3-Vert_S181_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-09-30	-92.17230662	49.52923892
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0086-IG-AOI-ST-12-NEG-Vert_S182_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Field NEG	2021-09-30	-92.17230662	49.52923892
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0088-IG-XAOI-WP-1-R1-Vert_S184_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-03	-92.18159812	49.5536082
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0089-IG-XAOI-WP-1-R2-Vert_S185_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-03	-92.18159812	49.5536082
2023_03_17_2317_21-096064-NMWO-run1-MiFish-Vert-311382413_Merge_SEP_21-096064-0090-IG-XAOI-WP-1-R3-Vert_S186_L001	21-096064-NMWO-run1-MiFish-Vert-311382413	Guelph - AFL	Sample	2021-10-03	-92.18159812	49.5536082
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0091-IG-XAOI-WP-1-DUP-Vert_S97_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-10-03	-92.18159812	49.5536082
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0092-IG-XAOI-WM-2-R1-Vert_S98_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-28	-92.29847351	49.55722467
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0093-IG-XAOI-WM-2-R2-Vert_S99_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-28	-92.29847351	49.55722467
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0094-IG-XAOI-WM-2-R3-Vert_S100_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-28	-92.29847351	49.55722467
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0095-IG-XAOI-WM-2-DUP-Vert_S101_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-28	-92.29847351	49.55722467
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0096-IG-XAOI-WM-2-NEG-Vert_S102_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Field NEG	2021-09-28	-92.29847351	49.55722467
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0097-IG-XAOI-ST-2-R1-Vert_S103_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.28870567	49.49572989
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0098-IG-XAOI-ST-2-R2-Vert_S104_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.28870567	49.49572989
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0099-IG-XAOI-ST-2-R3-Vert_S105_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.28870567	49.49572989
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0100-IG-XAOI-ST-2-DUP-Vert_S106_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.28870567	49.49572989
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0101-IG-XAOI-ST-2-NEG-Vert_S107_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Field NEG	2021-09-21	-92.28870567	49.49572989
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0102-IG-AOI-L1-11-R1-Vert_S108_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-22	-92.24969036	49.51813559
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0103-IG-AOI-L1-11-R2-Vert_S109_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-22	-92.24969036	49.51813559
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0104-IG-AOI-L1-11-R3-Vert_S110_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-22	-92.24969036	49.51813559
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0105-IG-AOI-L1-11-DUP-Vert_S111_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-22	-92.24969036	49.51813559
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0106-IG-XAOI-WM-6-R1-Vert_S112_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.30158642	49.47575616
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0107-IG-XAOI-WM-6-R2-Vert_S113_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.30158642	49.47575616
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0108-IG-XAOI-WM-6-R3-Vert_S114_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.30158642	49.47575616
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0109-IG-XAOI-WM-6-DUP-Vert_S115_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.30158642	49.47575616
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0110-IG-XAOI-WS-31-R1-Vert_S116_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.2868911	49.47466771
2023_03_18_0005_21-096064-NMWO-run3-Vert-Inv-313355519_Merge_SEP_21-096064-0111-IG-XAOI-WS-31-R2-Vert_S117_L001	21-096064-NMWO-run2redo-Inv-MiFish-312811525	Guelph - AFL	Sample	2021-09-21	-92.2868911	49.47466771
